event_name,event_date,fighter_red,fighter_blue,red_open,blue_open,red_close_low,red_close_high,blue_close_low,blue_close_high,red_open_decimal,blue_open_decimal,red_bfo_url,blue_bfo_url,bfo_event_url,match_status
UFC 164: Henderson vs Pettis 2,,Anthony Pettis,Benson Henderson,+120,-160,-110,-110,+100,+100,2.2,1.625,https://www.bestfightodds.com/fighters/Anthony-Pettis-1171,https://www.bestfightodds.com/fighters/Benson-Henderson-1058,,matched
UFC 164: Henderson vs Pettis 2,,Josh Barnett,Frank Mir,-230,+170,-178,-178,+167,+167,1.434782608695652,2.7,https://www.bestfightodds.com/fighters/Josh-Barnett-512,https://www.bestfightodds.com/fighters/Frank-Mir-123,,matched
UFC 164: Henderson vs Pettis 2,,Chad Mendes,Clay Guida,-350,+250,-500,-500,+435,+435,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Chad-Mendes-1049,https://www.bestfightodds.com/fighters/Clay-Guida-23,,matched
UFC 164: Henderson vs Pettis 2,,Ben Rothwell,Brandon Vera,-130,-110,-140,-140,+145,+145,1.7692307692307692,1.9090909090909092,https://www.bestfightodds.com/fighters/Ben-Rothwell-743,https://www.bestfightodds.com/fighters/Brandon-Vera-173,,matched
UFC 164: Henderson vs Pettis 2,,Dustin Poirier,Erik Koch,+100,-140,+185,+185,-200,-200,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Dustin-Poirier-2034,https://www.bestfightodds.com/fighters/Erik-Koch-1464,,matched
UFC 164: Henderson vs Pettis 2,,Gleison Tibau,Jamie Varner,-115,-125,-105,-105,-105,-105,1.8695652173913042,1.8,https://www.bestfightodds.com/fighters/Gleison-Tibau-11,https://www.bestfightodds.com/fighters/Jamie-Varner-148,,matched
UFC 164: Henderson vs Pettis 2,,Tim Elliott,Louis Gaudinot,-160,+120,-230,-230,+210,+210,1.625,2.2,https://www.bestfightodds.com/fighters/Tim-Elliott-3288,https://www.bestfightodds.com/fighters/Louis-Gaudinot-3063,,matched
UFC 164: Henderson vs Pettis 2,,Hyun Gyu Lim,Pascal Krauss,+165,-215,+235,+235,-240,-240,2.65,1.4651162790697674,https://www.bestfightodds.com/fighters/Hyun-Gyu-Lim-3565,https://www.bestfightodds.com/fighters/Pascal-Krauss-2101,,matched
UFC 164: Henderson vs Pettis 2,,Chico Camus,Kyung Ho Kang,+135,-175,+210,+210,-230,-230,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Chico-Camus-2067,https://www.bestfightodds.com/fighters/Kyung-Ho-Kang-1738,,matched
UFC 164: Henderson vs Pettis 2,,Soa Palelei,Nikita Krylov,+100,-140,+120,+120,-130,-130,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Soa-Palelei-399,https://www.bestfightodds.com/fighters/Nikita-Krylov-4188,,matched
UFC 164: Henderson vs Pettis 2,,Al Iaquinta,Ryan Couture,-245,+175,-200,-200,+185,+185,1.4081632653061225,2.75,https://www.bestfightodds.com/fighters/Al-Iaquinta-3221,https://www.bestfightodds.com/fighters/Ryan-Couture-2037,,matched
UFC 164: Henderson vs Pettis 2,,Magnus Cedenblad,Jared Hamman,+100,-140,-130,-130,+120,+120,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Magnus-Cedenblad-2137,https://www.bestfightodds.com/fighters/Jared-Hamman-1249,,matched
UFC Fight Night: Condit vs Kampmann 2,,Carlos Condit,Martin Kampmann,-215,+165,-280,-280,+255,+255,1.4651162790697674,2.65,https://www.bestfightodds.com/fighters/Carlos-Condit-143,https://www.bestfightodds.com/fighters/Martin-Kampmann-578,,matched
UFC Fight Night: Condit vs Kampmann 2,,Rafael Dos Anjos,Donald Cerrone,-285,+205,-170,-170,+150,+150,1.3508771929824561,3.05,https://www.bestfightodds.com/fighters/Rafael-Dos-Anjos-895,https://www.bestfightodds.com/fighters/Donald-Cerrone-220,,matched
UFC Fight Night: Condit vs Kampmann 2,,Kelvin Gastelum,Brian Melancon,-165,+125,-305,-305,+280,+280,1.606060606060606,2.25,https://www.bestfightodds.com/fighters/Kelvin-Gastelum-4061,https://www.bestfightodds.com/fighters/Brian-Melancon-1921,,matched
UFC Fight Night: Condit vs Kampmann 2,,Court McGee,Robert Whittaker,-110,-130,+170,+170,-185,-185,1.9090909090909092,1.7692307692307692,https://www.bestfightodds.com/fighters/Court-McGee-1956,https://www.bestfightodds.com/fighters/Robert-Whittaker-3761,,matched
UFC Fight Night: Condit vs Kampmann 2,,Takeya Mizugaki,Erik Perez,+165,-215,+160,+160,-170,-170,2.65,1.4651162790697674,https://www.bestfightodds.com/fighters/Takeya-Mizugaki-1129,https://www.bestfightodds.com/fighters/Erik-Perez-2651,,matched
UFC Fight Night: Condit vs Kampmann 2,,Brad Tavares,Robert McDaniel,-350,+250,-500,-500,+450,+450,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Brad-Tavares-1959,https://www.bestfightodds.com/fighters/Robert-McDaniel-4064,,matched
UFC Fight Night: Condit vs Kampmann 2,,Dylan Andrews,Papy Abedi,-150,+110,-135,-135,-105,-105,1.6666666666666665,2.1,https://www.bestfightodds.com/fighters/Dylan-Andrews-4065,https://www.bestfightodds.com/fighters/Papy-Abedi-2698,,matched
UFC Fight Night: Condit vs Kampmann 2,,Brandon Thatch,Justin Edwards,-265,+185,-270,-270,+248,+248,1.3773584905660377,2.85,https://www.bestfightodds.com/fighters/Brandon-Thatch-3969,https://www.bestfightodds.com/fighters/Justin-Edwards-1252,,matched
UFC Fight Night: Condit vs Kampmann 2,,Darren Elkins,Hatsu Hioki,+135,-175,+145,+145,-165,-165,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Darren-Elkins-1768,https://www.bestfightodds.com/fighters/Hatsu-Hioki-1147,,matched
UFC Fight Night: Condit vs Kampmann 2,,Jason High,James Head,-120,-120,+120,+120,-130,-130,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Jason-High-834,https://www.bestfightodds.com/fighters/James-Head-2442,,matched
UFC Fight Night: Condit vs Kampmann 2,,Zak Cummings,Ben Alloway,-265,+185,-125,-125,+115,+115,1.3773584905660377,2.85,https://www.bestfightodds.com/fighters/Zak-Cummings-1075,https://www.bestfightodds.com/fighters/Ben-Alloway-3113,,matched
UFC Fight Night: Condit vs Kampmann 2,,Roger Bowling,Abel Trujillo,-120,-120,-140,-140,+130,+130,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Roger-Bowling-1839,https://www.bestfightodds.com/fighters/Abel-Trujillo-3472,,matched
UFC Fight Night: Shogun vs Sonnen,,Chael Sonnen,Mauricio Rua,-120,-120,+150,+150,-160,-160,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Chael-Sonnen-106,https://www.bestfightodds.com/fighters/Mauricio-Rua-110,,matched
UFC Fight Night: Shogun vs Sonnen,,Travis Browne,Alistair Overeem,+200,-280,+150,+150,-150,-150,3.0,1.3571428571428572,https://www.bestfightodds.com/fighters/Travis-Browne-1769,https://www.bestfightodds.com/fighters/Alistair-Overeem-246,,matched
UFC Fight Night: Shogun vs Sonnen,,Urijah Faber,Iuri Alcantara,,,,,,,,,https://www.bestfightodds.com/fighters/Urijah-Faber-386,https://www.bestfightodds.com/fighters/Iuri-Alcantara-4878,,no_match
UFC Fight Night: Shogun vs Sonnen,,Matt Brown,Mike Pyle,-140,+100,-125,-125,+115,+115,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Matt-Brown-775,https://www.bestfightodds.com/fighters/Mike-Pyle-343,,matched
UFC Fight Night: Shogun vs Sonnen,,John Howard,Uriah Hall,+265,-385,+420,+420,-460,-460,3.65,1.2597402597402598,https://www.bestfightodds.com/fighters/John-Howard-692,https://www.bestfightodds.com/fighters/Uriah-Hall-4184,,matched
UFC Fight Night: Shogun vs Sonnen,,Michael Johnson,Joe Lauzon,+145,-185,+225,+225,-240,-240,2.45,1.5405405405405406,https://www.bestfightodds.com/fighters/Michael-Johnson-2219,https://www.bestfightodds.com/fighters/Joe-Lauzon-69,,matched
UFC Fight Night: Shogun vs Sonnen,,Michael McDonald,Brad Pickett,-215,+165,-300,-300,+290,+290,1.4651162790697674,2.65,https://www.bestfightodds.com/fighters/Michael-McDonald-1042,https://www.bestfightodds.com/fighters/Brad-Pickett-1383,,matched
UFC Fight Night: Shogun vs Sonnen,,Conor McGregor,Max Holloway,-190,+150,-245,-245,+230,+230,1.526315789473684,2.5,https://www.bestfightodds.com/fighters/Conor-McGregor-3147,https://www.bestfightodds.com/fighters/Max-Holloway-3090,,matched
UFC Fight Night: Shogun vs Sonnen,,Steven Siler,Mike Brown,+150,-190,+190,+190,-210,-210,2.5,1.526315789473684,https://www.bestfightodds.com/fighters/Steven-Siler-3070,https://www.bestfightodds.com/fighters/Mike-Brown-656,,matched
UFC Fight Night: Shogun vs Sonnen,,Diego Brandao,Daniel Pineda,-210,+160,-178,-178,+167,+167,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Diego-Brandao-3052,https://www.bestfightodds.com/fighters/Daniel-Pineda-1240,,matched
UFC Fight Night: Shogun vs Sonnen,,Manvel Gamburyan,Cole Miller,-110,-130,-140,-140,+130,+130,1.9090909090909092,1.7692307692307692,https://www.bestfightodds.com/fighters/Manvel-Gamburyan-4222,https://www.bestfightodds.com/fighters/Cole-Miller-71,,matched
UFC Fight Night: Shogun vs Sonnen,,Ovince Saint Preux,Cody Donovan,,,,,,,,,https://www.bestfightodds.com/fighters/Ovince-St-Preux-1788,https://www.bestfightodds.com/fighters/Cody-Donovan-1684,,no_match
UFC Fight Night: Shogun vs Sonnen,,James Vick,Ramsey Nijem,+160,-210,+175,+175,-190,-190,2.6,1.4761904761904763,https://www.bestfightodds.com/fighters/James-Vick-3316,https://www.bestfightodds.com/fighters/Ramsey-Nijem-2567,,matched
UFC 163: Aldo vs Jung,,Jose Aldo,Chan Sung Jung,-505,+335,-875,-875,+685,+685,1.198019801980198,4.35,https://www.bestfightodds.com/fighters/Jose-Aldo-659,https://www.bestfightodds.com/fighters/Chan-Sung-Jung-1150,,matched
UFC 163: Aldo vs Jung,,Phil Davis,Lyoto Machida,-240,+205,-385,-385,+335,+335,1.4166666666666667,3.05,https://www.bestfightodds.com/fighters/Phil-Davis-1045,https://www.bestfightodds.com/fighters/Lyoto-Machida-161,,matched
UFC 163: Aldo vs Jung,,Cezar Ferreira,Thiago Santos,-430,+310,-460,-460,+410,+410,1.2325581395348837,4.1,https://www.bestfightodds.com/fighters/Cezar-Ferreira-2745,https://www.bestfightodds.com/fighters/Thiago-Santos-2526,,matched
UFC 163: Aldo vs Jung,,Thales Leites,Tom Watson,-140,+100,-150,-150,+150,+150,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Thales-Leites-67,https://www.bestfightodds.com/fighters/Tom-Watson-559,,matched
UFC 163: Aldo vs Jung,,John Lineker,Jose Maria,,,,,,,,,https://www.bestfightodds.com/fighters/John-Lineker-3124,https://www.bestfightodds.com/fighters/Jose-Maria-Lucar-11998,,no_match
UFC 163: Aldo vs Jung,,Anthony Perosh,Vinny Magalhaes,+225,-305,+435,+435,-500,-500,3.25,1.3278688524590163,https://www.bestfightodds.com/fighters/Anthony-Perosh-1751,https://www.bestfightodds.com/fighters/Vinny-Magalhaes-4185,,matched
UFC 163: Aldo vs Jung,,Amanda Nunes,Sheila Gaff,-260,+180,-195,-195,+185,+185,1.3846153846153846,2.8,https://www.bestfightodds.com/fighters/Amanda-Nunes-2225,https://www.bestfightodds.com/fighters/Sheila-Gaff-2466,,matched
UFC 163: Aldo vs Jung,,Sergio Moraes,Neil Magny,-230,+170,-161,-161,+151,+151,1.434782608695652,2.7,https://www.bestfightodds.com/fighters/Sergio-Moraes-707,https://www.bestfightodds.com/fighters/Neil-Magny-3807,,matched
UFC 163: Aldo vs Jung,,Ian McCall,Iliarde Santos,-410,+290,-455,-455,+405,+405,1.2439024390243902,3.9,https://www.bestfightodds.com/fighters/Ian-McCall-224,https://www.bestfightodds.com/fighters/Iliarde-Santos-4114,,matched
UFC 163: Aldo vs Jung,,Rani Yahya,Josh Clopton,-705,+435,-1000,-1000,+800,+800,1.1418439716312057,5.35,https://www.bestfightodds.com/fighters/Rani-Yahya-199,https://www.bestfightodds.com/fighters/Josh-Clopton-3069,,matched
UFC 163: Aldo vs Jung,,Francimar Barroso,Ednaldo Oliveira,,,,,,,,,https://www.bestfightodds.com/fighters/Francimar-Barroso-4738,https://www.bestfightodds.com/fighters/Ednaldo-Oliveira-3076,,no_match
UFC 163: Aldo vs Jung,,Viscardi Andrade,Bristol Marunde,-260,+180,-192,-192,+177,+177,1.3846153846153846,2.8,https://www.bestfightodds.com/fighters/Viscardi-Andrade-4195,https://www.bestfightodds.com/fighters/Bristol-Marunde-2511,,matched
UFC on FOX: Johnson vs Moraga,,Demetrious Johnson,John Moraga,-380,+260,-420,-420,+375,+375,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Demetrious-Johnson-1773,https://www.bestfightodds.com/fighters/John-Moraga-2173,,matched
UFC on FOX: Johnson vs Moraga,,Rory MacDonald,Jake Ellenberger,-170,+130,-230,-230,+210,+210,1.5882352941176472,2.3,https://www.bestfightodds.com/fighters/Rory-Macdonald-1624,https://www.bestfightodds.com/fighters/Jake-Ellenberger-525,,matched
UFC on FOX: Johnson vs Moraga,,Robbie Lawler,Bobby Voelker,-350,+250,-345,-345,+315,+315,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Robbie-Lawler-227,https://www.bestfightodds.com/fighters/Bobby-Voelker-1571,,matched
UFC on FOX: Johnson vs Moraga,,Liz Carmouche,Jessica Andrade,-705,+435,-500,-500,+435,+435,1.1418439716312057,5.35,https://www.bestfightodds.com/fighters/Liz-Carmouche-2047,https://www.bestfightodds.com/fighters/Jessica-Andrade-4201,,matched
UFC on FOX: Johnson vs Moraga,,Jorge Masvidal,Michael Chiesa,-210,+160,-280,-280,+255,+255,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Jorge-Masvidal-99,https://www.bestfightodds.com/fighters/Michael-Chiesa-3317,,matched
UFC on FOX: Johnson vs Moraga,,Danny Castillo,Tim Means,-165,+125,-265,-265,+245,+245,1.606060606060606,2.25,https://www.bestfightodds.com/fighters/Danny-Castillo-727,https://www.bestfightodds.com/fighters/Tim-Means-3125,,matched
UFC on FOX: Johnson vs Moraga,,Melvin Guillard,Mac Danzig,-140,+100,-155,-155,+145,+145,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Melvin-Guillard-398,https://www.bestfightodds.com/fighters/Mac-Danzig-404,,matched
UFC on FOX: Johnson vs Moraga,,Daron Cruickshank,Yves Edwards,-165,+125,-175,-175,+165,+165,1.606060606060606,2.25,https://www.bestfightodds.com/fighters/Daron-Cruickshank-1825,https://www.bestfightodds.com/fighters/Yves-Edwards-100,,matched
UFC on FOX: Johnson vs Moraga,,Ed Herman,Trevor Smith,-350,+250,-175,-175,+165,+165,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Ed-Herman-29,https://www.bestfightodds.com/fighters/Trevor-Smith-2599,,matched
UFC on FOX: Johnson vs Moraga,,Germaine de Randamie,Julie Kedzie,+115,-155,-185,-185,+170,+170,2.15,1.6451612903225805,https://www.bestfightodds.com/fighters/Germaine-de-Randamie-2269,https://www.bestfightodds.com/fighters/Julie-Kedzie-480,,matched
UFC on FOX: Johnson vs Moraga,,Justin Salas,Aaron Riley,-190,+150,-240,-240,+220,+220,1.526315789473684,2.5,https://www.bestfightodds.com/fighters/Justin-Salas-3097,https://www.bestfightodds.com/fighters/Aaron-Riley-905,,matched
UFC on FOX: Johnson vs Moraga,,Yaotzin Meza,John Albert,+135,-175,+200,+200,-220,-220,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Yaotzin-Meza-3775,https://www.bestfightodds.com/fighters/John-Albert-3067,,matched
UFC 162: Silva vs Weidman,,Chris Weidman,Anderson Silva,+100,-140,+165,+165,-175,-175,2.0,1.7142857142857144,https://www.bestfightodds.com/fighters/Chris-Weidman-2309,https://www.bestfightodds.com/fighters/Anderson-Silva-38,,matched
UFC 162: Silva vs Weidman,,Frankie Edgar,Charles Oliveira,-280,+200,-550,-550,+470,+470,1.3571428571428572,3.0,https://www.bestfightodds.com/fighters/Frankie-Edgar-54,https://www.bestfightodds.com/fighters/Charles-Oliveira-1893,,matched
UFC 162: Silva vs Weidman,,Tim Kennedy,Roger Gracie,-120,-120,-155,-155,+145,+145,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Tim-Kennedy-374,https://www.bestfightodds.com/fighters/Roger-Gracie-700,,matched
UFC 162: Silva vs Weidman,,Mark Munoz,Tim Boetsch,-120,-120,+100,+100,-110,-110,1.8333333333333335,1.8333333333333335,https://www.bestfightodds.com/fighters/Mark-Munoz-663,https://www.bestfightodds.com/fighters/Tim-Boetsch-475,,matched
UFC 162: Silva vs Weidman,,Cub Swanson,Dennis Siver,-185,+145,-178,-178,+167,+167,1.5405405405405406,2.45,https://www.bestfightodds.com/fighters/Cub-Swanson-387,https://www.bestfightodds.com/fighters/Dennis-Siver-130,,matched
UFC 162: Silva vs Weidman,,Andrew Craig,Chris Leben,-140,+100,-150,-150,+140,+140,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Andrew-Craig-2078,https://www.bestfightodds.com/fighters/Chris-Leben-112,,matched
UFC 162: Silva vs Weidman,,Norman Parke,Kazuki Tokudome,-140,+100,-131,-131,+121,+121,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Norman-Parke-2784,https://www.bestfightodds.com/fighters/Kazuki-Tokudome-3818,,matched
UFC 162: Silva vs Weidman,,Gabriel Gonzaga,Dave Herman,-210,+160,-155,-155,+150,+150,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Gabriel-Gonzaga-78,https://www.bestfightodds.com/fighters/Dave-Herman-499,,matched
UFC 162: Silva vs Weidman,,Edson Barboza,Rafaello Oliveira,-535,+355,-600,-600,+500,+500,1.1869158878504673,4.55,https://www.bestfightodds.com/fighters/Edson-Barboza-2099,https://www.bestfightodds.com/fighters/Rafaello-Oliveira-1456,,matched
UFC 162: Silva vs Weidman,,Brian Melancon,Seth Baczynski,+150,-190,+255,+255,-280,-280,2.5,1.526315789473684,https://www.bestfightodds.com/fighters/Brian-Melancon-1921,https://www.bestfightodds.com/fighters/Seth-Baczynski-1960,,matched
UFC 162: Silva vs Weidman,,Mike Pierce,David Mitchell,-445,+315,-650,-650,+540,+540,1.2247191011235956,4.15,https://www.bestfightodds.com/fighters/Mike-Pierce-859,https://www.bestfightodds.com/fighters/David-Mitchell-1598,,matched
UFC 161: Evans vs Henderson,,Rashad Evans,Dan Henderson,-140,+100,-190,-190,+175,+175,1.7142857142857144,2.0,https://www.bestfightodds.com/fighters/Rashad-Evans-42,https://www.bestfightodds.com/fighters/Dan-Henderson-56,,matched
UFC 161: Evans vs Henderson,,Stipe Miocic,Roy Nelson,+180,-260,+250,+250,-270,-270,2.8,1.3846153846153846,https://www.bestfightodds.com/fighters/Stipe-Miocic-1869,https://www.bestfightodds.com/fighters/Roy-Nelson-338,,matched
UFC 161: Evans vs Henderson,,Ryan Jimmo,Igor Pokrajac,-245,+175,-310,-310,+280,+280,1.4081632653061225,2.75,https://www.bestfightodds.com/fighters/Ryan-Jimmo-909,https://www.bestfightodds.com/fighters/Igor-Pokrajac-1504,,matched
UFC 161: Evans vs Henderson,,Alexis Davis,Rosi Sexton,-380,+260,-470,-470,+435,+435,1.263157894736842,3.6,https://www.bestfightodds.com/fighters/Alexis-Davis-2693,https://www.bestfightodds.com/fighters/Rosi-Sexton-1169,,matched
UFC 161: Evans vs Henderson,,Shawn Jordan,Pat Barry,+135,-175,-105,-105,+105,+105,2.35,1.5714285714285714,https://www.bestfightodds.com/fighters/Shawn-Jordan-1364,https://www.bestfightodds.com/fighters/Pat-Barry-930,,matched
UFC 161: Evans vs Henderson,,Jake Shields,Tyron Woodley,+130,-170,+190,+190,-210,-210,2.3,1.5882352941176472,https://www.bestfightodds.com/fighters/Jake-Shields-232,https://www.bestfightodds.com/fighters/Tyron-Woodley-1299,,matched
UFC 161: Evans vs Henderson,,James Krause,Sam Stout,+185,-265,+260,+260,-290,-290,2.85,1.3773584905660377,https://www.bestfightodds.com/fighters/James-Krause-1318,https://www.bestfightodds.com/fighters/Sam-Stout-1,,matched
UFC 161: Evans vs Henderson,,Sean Pierson,Kenny Robertson,-150,+110,+130,+130,-140,-140,1.6666666666666665,2.1,https://www.bestfightodds.com/fighters/Sean-Pierson-1765,https://www.bestfightodds.com/fighters/Kenny-Robertson-2066,,matched
UFC 161: Evans vs Henderson,,Roland Delorme,Edwin Figueroa,-160,+120,-136,-136,+126,+126,1.625,2.2,https://www.bestfightodds.com/fighters/Roland-Delorme-2585,https://www.bestfightodds.com/fighters/Edwin-Figueroa-2394,,matched
UFC 161: Evans vs Henderson,,Mitch Clarke,John Maguire,+175,-245,+230,+230,-250,-250,2.75,1.4081632653061225,https://www.bestfightodds.com/fighters/Mitch-Clarke-2955,https://www.bestfightodds.com/fighters/John-Maguire-2912,,matched
UFC 161: Evans vs Henderson,,Yves Jabouin,Dustin Pague,-350,+250,-340,-340,+310,+310,1.2857142857142856,3.5,https://www.bestfightodds.com/fighters/Yves-Jabouin-1465,https://www.bestfightodds.com/fighters/Dustin-Pague-3066,,matched
UFC on FUEL TV: Nogueira vs. Werdum,,Fabricio Werdum,Antonio Rodrigo Nogueira,-180,+140,-265,-265,+245,+245,1.5555555555555556,2.4,https://www.bestfightodds.com/fighters/Fabricio-Werdum-348,https://www.bestfightodds.com/fighters/Antonio-Rodrigo-Nogueira-46,,matched
UFC on FUEL TV: Nogueira vs. Werdum,,Leonardo Santos,William Macario,,,,,,,,,https://www.bestfightodds.com/fighters/Leonardo-Santos-1213,https://www.bestfightodds.com/fighters/William-Macario-4187,,no_match
