event_name,event_date,fighter_red,fighter_blue,red_open,blue_open,red_close_low,red_close_high,blue_close_low,blue_close_high,red_open_decimal,blue_open_decimal,red_bfo_url,blue_bfo_url,bfo_event_date,bfo_event_url,match_status
UFC 130: Rampage vs Hamill,2011-05-28,Rick Story,Thiago Alves,+170,-215,+210,+210,-230,-230,2.7,1.4651162790697674,https://www.bestfightodds.com/fighters/Rick-Story-1194,https://www.bestfightodds.com/fighters/Thiago-Alves-118,2011-05-28,,matched
UFC 130: Rampage vs Hamill,2011-05-28,Brian Stann,Jorge Santiago,-110,-120,-140,-140,+130,+130,1.9090909090909092,1.8333333333333335,https://www.bestfightodds.com/fighters/Brian-Stann-200,https://www.bestfightodds.com/fighters/Jorge-Santiago-178,2011-05-28,,matched
UFC 130: Rampage vs Hamill,2011-05-28,Demetrious Johnson,Miguel Torres,+145,-185,+110,+110,-120,-120,2.45,1.5405405405405406,https://www.bestfightodds.com/fighters/Demetrious-Johnson-1773,https://www.bestfightodds.com/fighters/Miguel-Torres-219,2011-05-28,,matched
UFC 130: Rampage vs Hamill,2011-05-28,Tim Boetsch,Kendall Grove,+135,-155,+115,+115,-125,-125,2.35,1.6451612903225805,https://www.bestfightodds.com/fighters/Tim-Boetsch-475,https://www.bestfightodds.com/fighters/Kendall-Grove-120,2011-05-28,,matched
UFC 130: Rampage vs Hamill,2011-05-28,Gleison Tibau,Rafaello Oliveira,-310,+255,-430,-430,+380,+380,1.3225806451612903,3.55,https://www.bestfightodds.com/fighters/Gleison-Tibau-11,https://www.bestfightodds.com/fighters/Rafaello-Oliveira-1456,2011-05-28,,matched
UFC 130: Rampage vs Hamill,,Michael McDonald,Chris Cariaso,,,,,,,,,https://www.bestfightodds.com/fighters/Michael-McDonald-1042,https://www.bestfightodds.com/fighters/Chris-Cariaso-3001,,,no_match
UFC 130: Rampage vs Hamill,2011-05-28,Renan Barao,Cole Escovedo,-325,+265,-345,-345,+315,+315,1.3076923076923077,3.65,https://www.bestfightodds.com/fighters/Renan-Barao-1857,https://www.bestfightodds.com/fighters/Cole-Escovedo-1238,2011-05-28,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Georges St-Pierre,Jake Shields,-505,+365,-455,-455,+405,+405,1.198019801980198,4.65,https://www.bestfightodds.com/fighters/Georges-St-Pierre-80,https://www.bestfightodds.com/fighters/Jake-Shields-232,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Jose Aldo,Mark Hominick,-450,+330,-500,-500,+435,+435,1.2222222222222223,4.3,https://www.bestfightodds.com/fighters/Jose-Aldo-659,https://www.bestfightodds.com/fighters/Mark-Hominick-498,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Lyoto Machida,Randy Couture,-325,+250,-350,-350,+318,+318,1.3076923076923077,3.5,https://www.bestfightodds.com/fighters/Lyoto-Machida-161,https://www.bestfightodds.com/fighters/Randy-Couture-79,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Vladimir Matyushenko,Jason Brilz,+120,-160,-102,-102,-108,-108,2.2,1.625,https://www.bestfightodds.com/fighters/Vladimir-Matyushenko-336,https://www.bestfightodds.com/fighters/Jason-Brilz-857,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Benson Henderson,Mark Bocek,-165,+125,-150,-150,+140,+140,1.606060606060606,2.25,https://www.bestfightodds.com/fighters/Benson-Henderson-1058,https://www.bestfightodds.com/fighters/Mark-Bocek-55,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Rory MacDonald,Nate Diaz,+120,-160,-137,-137,+127,+127,2.2,1.625,https://www.bestfightodds.com/fighters/Rory-Macdonald-1624,https://www.bestfightodds.com/fighters/Nate-Diaz-63,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Jake Ellenberger,Sean Pierson,-320,+240,-200,-200,+185,+185,1.3125,3.4,https://www.bestfightodds.com/fighters/Jake-Ellenberger-525,https://www.bestfightodds.com/fighters/Sean-Pierson-1765,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Claude Patrick,Daniel Roberts,-170,+140,-120,-120,+110,+110,1.5882352941176472,2.4,https://www.bestfightodds.com/fighters/Claude-Patrick-1721,https://www.bestfightodds.com/fighters/Daniel-Roberts-1744,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Ivan Menjivar,Charlie Valencia,-135,+105,-185,-185,+170,+170,1.7407407407407407,2.05,https://www.bestfightodds.com/fighters/Ivan-Menjivar-2187,https://www.bestfightodds.com/fighters/Charlie-Valencia-415,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Jason MacDonald,Ryan Jensen,+125,-155,+115,+115,-125,-125,2.25,1.6451612903225805,https://www.bestfightodds.com/fighters/Jason-Macdonald-21,https://www.bestfightodds.com/fighters/Ryan-Jensen-128,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,John Makdessi,Kyle Watson,-175,+145,-170,-170,+160,+160,1.5714285714285714,2.45,https://www.bestfightodds.com/fighters/John-Makdessi-2163,https://www.bestfightodds.com/fighters/Kyle-Watson-1288,2011-04-30,,matched
UFC 129: St-Pierre vs Shields,2011-04-30,Pablo Garza,Yves Jabouin,-180,+150,+150,+150,-160,-160,1.5555555555555556,2.5,https://www.bestfightodds.com/fighters/Pablo-Garza-2116,https://www.bestfightodds.com/fighters/Yves-Jabouin-1465,2011-04-30,,matched
UFC Fight Night: Nogueira vs Davis,,Phil Davis,Rogerio Nogueira,,,,,,,,,https://www.bestfightodds.com/fighters/Phil-Davis-1045,https://www.bestfightodds.com/fighters/Antonio-Rogerio-Nogueira-754,,,no_match
UFC Fight Night: Nogueira vs Davis,2011-03-26,Anthony Johnson,Dan Hardy,-210,+160,-173,-173,+163,+163,1.4761904761904763,2.6,https://www.bestfightodds.com/fighters/Anthony-Johnson-135,https://www.bestfightodds.com/fighters/Dan-Hardy-629,2011-03-26,,matched
